Ticket ID,Error Name,Ticket link,Ticket type,POI name,Last Editor Notes,Last Editor Resolution,L1 Resolution,L1 Markings,L2 Resolution,L2 Markings,Customer comment,Suggested fields,Edited fields,Spam Customer Suggestions,Procedural marking?,Other markings made along with procedural marking?,All customer-suggested fields edited?,All customer-suggested fields have a corresponding dependent edit?,Edits made to all other fields QC marked?,Manual review - Name,Manual review - Date,Are customer issues resolved?,Any attribute errors remain on the POI?,Are there still discrepancies between research indicators and POI data?,Manual review comment,Automated warnings,Automated review comment,Automated update needed?,Correlation: P-W,Correlation: S-W,Correlation: T-X
&lt;br&gt;185021928691466243,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185021928691466243,POI Change Details (Unspecified),Todo Baby Shop,"
Verified via Official Website | Link: 
https://todobabyshop.com/contact-us/ 
| updated all as per website \
complete 
Monday - Saturday (9am - 10pm)",Completion Reason POI - POI Changed,Approved,,Rejected,Field URL Error - Hours Listing Issue | Field Core Hours Error - Hours Not Matching Or Incorrect Hours,"

",URL,URL | Hours | Address | Phone | Modern Category,URL,Hours Listing Issue,Hours Not Matching Or Incorrect Hours,Yes,Yes,Yes,Josh,06/05/2025,No,No,No,"spam suggestion, arguable whether customer issue resolved...

call hours shouldn't have been added","
Offline QA QC Rejected ticket!","note spam url suggestion! (the v2 script William running should pick up on this)

it did NOT so look into fix...prob was getting ""Homepage"" type element only, first of all field elements, should check all.",Done,0,1,1
&lt;br&gt;198532089851674627,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198532089851674627,POI Add (Unspecified),Have Mercy Tattoo,"
Verified via Official Website | Link: https://www.havemercytattoo.com 
Hours
11AM to 6PM
Wednesday - Saturday 
Suggested phone number is not verifiedl hence not added | | 
 Verified all the field made necessary edits as per the policy Hence closing the todo as complete",Completion Reason POI - POI Added,Rejected,Field URL Error - Hours Listing Issue,,,"

",Name | URL | Address | Geocode | Phone | Hours | Modern Category | New POI,Name | URL | Address | Geocode | Phone | Hours | Modern Category | Category | Vendor Contributions,N/A,Hours Listing Issue,,No,N/A,Yes,Alexander,06/04/2025,,,,,"
Offline QC Rejected ticket! New POI added!","
BUSINESS CONNECT-POI ADD-HYD

",,0,1,0
&lt;br&gt;198531457455489024,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198531457455489024,POI Change Details (Unspecified),Red Fish Teriyaki Asian Express,"
[pafe_processor_todo_hours] Setting to UNREVIEWED because todo has comment",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue | Research And Comments Error - Failing To Provide 1 Strong Or 2 Medium Indicators | Research And Comments Error - Insufficient Comments Provided,Rejected,,"
Sundays are now open",Hours | Comment,Hours,N/A,Hours Listing Issue | Failing To Provide 1 Strong Or 2 Medium Indicators | Insufficient Comments Provided,,Yes,Yes,Yes,Elvis,,,,,,"
Offline QC Rejected ticket! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!",,,0,1,0
&lt;br&gt;189524421017337856,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/189524421017337856,POI Change Details (Unspecified),Amerigo's Grille,"
Verified via Official Website | Link:http://amerigos.com |
Address is listed in the official website |
Closure not verified anywhere |
No different hours found to update |
Invalid suggestion |
REJECT: Policy Violation - Request not permitted by policy |",Rejection Reason POI - Policy Violation,Rejected,Closing Resolutions - Failing To Select Complete | Field URL Error - Hours Listing Issue | Field Core Hours Error - Hours Not Matching Or Incorrect Hours,Rejected,,"

",Closures,,N/A,Failing To Select Complete | Hours Listing Issue,Hours Not Matching Or Incorrect Hours,No,No,No,William,06/05/2025,No,Yes,Yes,Editor failed to make any changes suggested by QC.,"
Offline QC Rejected ticket!",,Unsure,1,0,1
&lt;br&gt;180517202436292611,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180517202436292611,POI Datascience (Ensemble Hours),Aneli Restaurant,"
This Todo has been processed using language expert
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://www.118712.fr/fiches/WUFWW19THAE |
https://www.pagesjaunes.fr/pros/63758610 |
Horaires Mis à jour le 18 février 2025

Lundi 11h00 - 23h00
Mardi 11h00 - 23h00
Mercredi 11h00 - 23h00
Jeudi 11h00 - 23h00
Vendredi 11h00 - 23h00
Samedi 11h00 - 23h00
Dimanche Fermé
Reject Already Correct |",Rejection Reason POI - Already Correct,Rejected,Field URL Error - Hours Listing Issue | Field Core Hours Error - Hours Not Matching Or Incorrect Hours | Closing Resolutions - Failing To Select Complete | Research And Comments Error - Insufficient Comments Provided,,,"
We suspect the hours of operation are incorrect on this Place in our data. Please review and correct if necessary.

Hint:
No Specific Error

Definition: There is no hours error severe, focused, or obvious enough in the signals to produce a hint. 



------------- Additional Context Below -------------",Comment,Hours,N/A,Hours Listing Issue | Failing To Select Complete | Insufficient Comments Provided,Hours Not Matching Or Incorrect Hours,Yes,N/A,Yes,Josh,06/06/2025,,,,,"
Offline QC Rejected ticket! No Corrections col! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!","non-Jana

accidental Hours Listing Issue col Q regression rerunning real quick...",Yes,0,1,0
&lt;br&gt;180518100554219523,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180518100554219523,POI Add (Unspecified),Bäckerei Frick,"
[poi_rap_missing_fsm] Number of principally matching places = 1; Full name match? true, full phone number match? true, full url match? false, full category match? true, full structured hours match? true; Number of exactly matching places = 0; No exact place match established; Can only trigger web research for US Missing POI RAP todos; Stop auto-processing of todo here",Completion Reason POI - POI Changed,Rejected,Field URL Error - Official POI Website Not Used As Top Homepage | Field URL Error - Hours Listing Issue,Rejected,,"

",Name | URL | Geocode | Hours | Modern Category | New POI,URL | Name,N/A,Hours Listing Issue,Official POI Website Not Used As Top Homepage,No,N/A,Yes,Alexander,06/04/2025,Yes,No,No,Editor removed homepage url and did not list the official hours. L1 caught this and rejected. Editor then went and added the correct hours and URL back as well as hours listing url,"
Offline QC Rejected ticket! Editor moved ToDo from no POI! 1 ""Removed"" Name suggestions present!",,No,0,1,1
&lt;br&gt;198531000849924099,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198531000849924099,POI Datascience (Ensemble Phantom),Patrick McGovern's Pub & Restaurant,"
Verified via Official Website | Link: http://www.patmcgoverns.com/ | Address listed in ow and no closer verify | Existing data is correct No need to edits Hence Rejecting Reject - Already Correct |",Rejection Reason POI - Already Correct,Rejected,Field URL Error - Hours Listing Issue | Field URL Error - Unacceptable Or Unrelated Or Broken URL Or Not Most Concise Form Of URL Top | Closing Resolutions - Failing To Select Complete | Research And Comments Error - Failing To Provide 1 Strong Or 2 Medium Indicators,,,"

",,URL,N/A,Hours Listing Issue | Failing To Select Complete | Failing To Provide 1 Strong Or 2 Medium Indicators,Unacceptable Or Unrelated Or Broken URL Or Not Most Concise Form Of URL Top,Yes,N/A,No,Elvis,,,,,,"
Offline QC Rejected ticket! No Corrections col! 'is wrong' suggestions only!",,,0,1,0
&lt;br&gt;189523935487852544,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/189523935487852544,POI Review (Popular Closure),1800 Cafe,"
no duplicates found during merge | 
Verified via Official Website | Link: 
https://www.18hundredcafe.com |
1800 Monument Blvd
Suite A
Concord, CA 94520
(925) 288-1486 |
Business Hours
Mon: 9:00 AM - 1:30 PM
Tue: Closed
Wed - Fri: 9:00 AM - 1:30 PM
Sat & Sun: 8:30 AM - 1:30 PM |
curated as per Official Website |
curated hours listing url | 
curated as per url |
updated hours |
updated address |
Edits Made | 
Complete |",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue | Field URL Error - Unacceptable Or Unrelated Or Broken URL Or Not Most Concise Form Of URL Top | Field Core Hours Error - Hours Not Matching Or Incorrect Hours | Research And Comments Error - Insufficient Comments Provided,Rejected,,"
A vendor removed, closed, or moved some contributions for this place. Please confirm whether the place closure needs to be updated. Remember to check for duplicates and merges, especially if the place may have geometry. Refer to instructions on the wiki to complete the RAP.
Please verify p=0928964e-efae-4f77-b837-1df4a8037d50 after=1746713874191 before=1746614921761",Comment,URL | Hours | Address,N/A,Hours Listing Issue | Insufficient Comments Provided,Unacceptable Or Unrelated Or Broken URL Or Not Most Concise Form Of URL Top | Hours Not Matching Or Incorrect Hours,Yes,N/A,No,William,06/05/2025,Yes,No,No,editor made suggested corrections.,"
Offline QC Rejected ticket! No Corrections col! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!",,Unsure,1,1,0
&lt;br&gt;185020257888370688,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185020257888370688,POI Change Details (Unspecified),The Old Gold,"
[pafe_processor_todo_hours] Todo has reached minimum lifespan in NEEDS_TRIAGE status",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue,,,"

",Hours,Hours,N/A,Hours Listing Issue,,Yes,Yes,Yes,Josh,06/05/2025,Yes,No,No,,"
Offline QC Rejected ticket!",,,1,0,1
&lt;br&gt;185021634681241603,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185021634681241603,POI Add (Unspecified),Northeast Georgia Physicians Group - Neurosurgery,"
[poi_rap_missing_fsm] Number of principally matching places = 0; No exact place match established; Skipped reverse-geocoding because structured address was present; Successfully triggered web research job with id = 982158747382054912; Added webResearchid = 982158747382054912 to todo with id = 982158747382054912",Completion Reason POI - POI Added,Rejected,Field URL Error - Hours Listing Issue,Rejected,,"

",Name | Address | Geocode | Hours | Modern Category | New POI,Name | URL | Address | Geocode | Phone | Hours | Modern Category | Category | Vendor Contributions,N/A,Hours Listing Issue,,No,N/A,Yes,Alexander,06/04/2025,Yes,No,No,Editor in their full curation forgot to add hours listing url. L1 and L2 caught this and rejected based on Hours listing error. Editor accepted and fixed the issue. ,"
Offline QC Rejected ticket! New POI added! 1 ""Removed"" Name suggestions present!",Josh: actually editor acknowledged but didn't actually add the Hours Listing URL for corrections,No,0,1,1
&lt;br&gt;185022294238691328,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185022294238691328,POI Change Details (Unspecified),Ombak Kitchen,"
Verified via Official Website | Link: https://ombakkitchen.my |
current url has already precise |
Reject Already Correct |",Rejection Reason POI - Already Correct,Rejected,Field URL Error - Hours Listing Issue | Field URL Error - Location Specific URL Not Used | Closing Resolutions - Failing To Select Complete,,,"

",URL,,N/A,Hours Listing Issue | Failing To Select Complete,Location Specific URL Not Used,No,No,No,Josh,06/10/2025,Yes,No,No,,"
Editor moved ToDo from 54339371394925092! Offline QC Rejected ticket! 1 ""Removed"" URL suggestions present!",Oops col 44 dupe thought should have filtered out...,No,0,1,0
&lt;br&gt;198531320278679552,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198531320278679552,POI Datascience (Ensemble Hours),Cloud King Specialty Vape Shop,"
Verified via Official Website | Link: https://cloudkingmedhat.com |
curated url |
 Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://find-open.ca/medicine-hat/cloud-king-specialty-vape-shop-1599209 | https://www.cylex-canada.ca/company/cloud-king-specialty-vape-shop-24757208.html |
cuarted hours |
Saturday 
10:00 a.m. - 11:00 p.m.
Sunday 
10:00 a.m. - 10:00 p.m.
Monday 
9:00 a.m. - 11:00 p.m.
Tuesday 
9:00 a.m. - 11:00 p.m.
Wednesday 
9:00 a.m. - 11:00 p.m.
Thursday 
9:00 a.m. - 11:00 p.m.
Friday 
9:00 a.m. - 11:00 p.m. |
 Hence Complete |",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue | Field Core Hours Error - Hours Not Matching Or Incorrect Hours,Rejected,,"
We suspect the hours of operation are incorrect on this Place in our data. Please review and correct if necessary.

Hint:
Specific day(s) & Time-Slot Focused Error

Definition: POI hours seem to be open earlier or later on certain days.



------------- Additional Context Below -------------




Please verify whether the POI should close later: at or after 
 12:00am (00:00) 
 on Saturdays.",Comment,URL | Hours,N/A,Hours Listing Issue,Hours Not Matching Or Incorrect Hours,Yes,N/A,Yes,William,06/05/2025,Yes,No,No,Editor updated suggestion based of what qc said.,"
Offline QC Rejected ticket! No Corrections col! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!",,Unsure,1,1,1
&lt;br&gt;198531204912250880,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198531204912250880,POI Change Details (Unspecified),Ultramed,"
[pafe_processor_todo_hours] Todo has reached minimum lifespan in NEEDS_TRIAGE status",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue,,,"

",Hours,URL | Hours,N/A,Hours Listing Issue,,Yes,Yes,Yes,Josh,06/05/2025,Yes,No,Yes,"Editor added the Hours Listing url, technically outside scope to also add the OW url even if more correct","
Offline QC Rejected ticket! 'is wrong' suggestions only!",,,1,0,1
&lt;br&gt;194029496181981190,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/194029496181981190,POI Add (Unspecified),Eastbebike,"
[poi_rap_missing_fsm] Number of principally matching places = 0; No exact place match established; Skipped reverse-geocoding because structured address was present; Successfully triggered web research job with id = 977654556196339712; Added webResearchid = 977654556196339712 to todo with id = 977654556196339712",Completion Reason POI - POI Added,Rejected,Field URL Error - Hours Listing Issue,Approved,,"

",Name | Address | Geocode | Hours | Modern Category | New POI,Name | URL | Address | Geocode | Phone | Modern Category,N/A,Hours Listing Issue,,No,N/A,Yes,Alexander,06/04/2025,Unknown,No,No,"Editor did not provide hours listing url. L1 finds a url, but it is not of the business but of tour hours, and rejects with Error: Hours listing issue. L2/3 comes in and removes the marking as the URL provided by L1 was not accurate and did not have a correct subsitute.

No error, editor was correct. L1 incorrectly marked ticket. ","
New POI added! Offline QC Rejected ticket! 1 ""Removed"" Name suggestions present! No Original col to pull previous Editor Edits from!",Interesting rare case where editor was right and L1 was incorrect. ,Unsure,0,1,1
&lt;br&gt;180517673937928192,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180517673937928192,POI Change Details (Unspecified),El Elyon Ministries,"
Verified via Official Website | Link: https://www.facebook.com/weareelelyonchurch/?locale=mt_MT | 
ow is added |
complete |",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue | Field URL Error - Official POI Website Not Used As Top Homepage,,,"

",URL,URL,URL,Hours Listing Issue,Official POI Website Not Used As Top Homepage,Yes,Yes,Yes,Elvis,,,,,,"
Offline QC Rejected ticket!",,,0,1,0
&lt;br&gt;180517816556847104,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180517816556847104,POI Datascience (Ensemble Hours),El Kebab de pablo rada huelva,"
Verified via Official Website | Link: https://elkebaban.com/ |
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://www.cybo.com/es-biz/el-kebab-de-pablo-rada | https://www.todosbiz.es/el-kebab-de-pablo-rada-618-90-35-85 |
Hours Updated As per 3rd Party Indicators | 
martes 
13:00 – 16:30
19:30 – 1:00
miércoles 
13:00 – 16:30
19:30 – 1:00
jueves 
13:00 – 16:30
19:30 – 1:00
viernes 
13:00 – 16:30
19:30 – 1:30
sábado 
13:00 – 16:30
19:30 – 1:30
domingo 
13:00 – 16:30
19:30 – 1:30
lunes 
13:00 – 16:30
19:30 – 1:00 |
Todo is Completed |",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue | Field Core Hours Error - Hours Not Matching Or Incorrect Hours,Rejected,Field Core Hours Error - Hours Not Matching Or Incorrect Hours | Field URL Error - Hours Listing Issue,"
We suspect the hours of operation are incorrect on this Place in our data. Please review and correct if necessary.

Hint:
No Specific Error

Definition: There is no hours error severe, focused, or obvious enough in the signals to produce a hint. 



------------- Additional Context Below -------------",Comment,URL | Hours,N/A,Hours Listing Issue,Hours Not Matching Or Incorrect Hours,Yes,N/A,Yes,William,06/05/2025,Yes,No,No,editor made suggestion based off what QC said.,"
Offline QC Disputed Rejected ticket! Offline QC Rejected ticket! No Corrections col! 'is wrong' suggestions only! Unable to determine field applicability of customer comment present!",,Unsure,1,1,1
&lt;br&gt;180516172231344128,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180516172231344128,POI Change Details (Unspecified),Ohio Pediatrics - Vandalia Office,"
[pafe_processor_todo_hours] Todo has reached minimum lifespan in NEEDS_TRIAGE status",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue,,,"

",Hours,URL | Hours,N/A,Hours Listing Issue,,Yes,Yes,Yes,Josh,06/06/2025,Yes,No,No,"customer suggested hours matching OW were wrong, editor properly matched to medium indicators per policy but missed adding Hours Listing URL as dependent attribute","
Offline QC Rejected ticket! 'is wrong' suggestions only!","good example of Hours Listing URL edited only, need to adjust logic though wouldn't actually change output here",Yes,1,0,1
&lt;br&gt;198532349658398720,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198532349658398720,POI Change Details (Unspecified),Bingo Ancona,"
[pafe_processor_todo_hours] Todo has reached minimum lifespan in NEEDS_TRIAGE status",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue,,,"

",Hours,Hours,N/A,Hours Listing Issue,,Yes,Yes,Yes,Alexander,06/04/2025,Yes,No,No,Editor had a broken link for the hours listing url. L1 rejected with hours listing error. Editor accepted and removed hours listing url. ,"
Offline QC Rejected ticket!",,No,1,0,1
&lt;br&gt;185020750395105714,Hours Listing Issue,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185020750395105714,POI Change Details (Unspecified),Acme Studios Barbershop,"
[pafe_processor_todo_hours] Todo has reached maximum lifespan in NEEDS_TRIAGE status",Completion Reason POI - POI Changed,Rejected,Field URL Error - Hours Listing Issue,,,"

",Hours,URL | Hours,N/A,Hours Listing Issue,,Yes,Yes,Yes,Elvis,,,,,,"
Offline QC Rejected ticket!",,,0,1,0
198532252444917762,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198532252444917762,POI Change Details (Unspecified),Perfect 10,"
Reviewed customer comments/photos | 
Verified via Official Website | Link: https://www.facebook.com/prfct10/
https://bluesharkalehouse.com/locations/
we have indicators and existence for both the [POIs 
name changed is not verified 
Cloned POI for new place | and complete 
Hours
Open now
Monday
11:00 - 00:00
Tuesday
11:00 - 00:00
Wednesday
11:00 - 00:00
Thursday
11:00 - 00:00
Friday
11:00 - 00:00
Saturday
10:00 - 00:00
Sunday
10:00 - 00:00",Completion Reason POI - POI Added,Rejected,Research And Comments Error - Insufficient Comments Provided,Rejected,Research And Comments Error - Insufficient Comments Provided,"
They changed their name and uniforms",Name | Comment,New POI | Name | URL | Address | Phone | Hours | Modern Category,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,William,06/05/2025,Yes,No,No,Insufficient Comments Provided no data fixed,"
Offline QC Disputed Rejected ticket! Offline QC Rejected ticket! New POI added! 1 ""Removed"" Name suggestions present! Unable to determine field applicability of customer comment present!",auto skip,No,1,0,1
&lt;br&gt;185022247232077827,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185022247232077827,POI Change Details (Unspecified),Brew House,"
[pafe_processor_todo_hours] Setting to UNREVIEWED because todo has comment",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided | Research And Comments Error - Invalid Decision To Trust The Customer,,,"
Correcting hours based on other map services and website",Hours | Comment,Hours,N/A,Insufficient Comments Provided | Invalid Decision To Trust The Customer,,Yes,Yes,Yes,Josh,06/06/2025,Yes,No,Yes,"""For customer-submitted tickets (Jana, Business Connect), expand your research beyond the official website if it does not support the corrections the customer is suggesting and make changes based on the additional sources you find. For tickets without customer suggestions, the POI data should reflect what is shown on the official website, if available""

Appears editor updated hours based on OW that didn't match suggestion nor edit, should have checked and edited per medium indicators per QC

using col Y Yes since hours at least don't match OW","
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!","Edits made to all other fields QC marked?: note the edit made was before QC so this ought to be no, though no attribute errors should remain on the POI too then because only procedural error",Yes,1,0,1
&lt;br&gt;198533009251500035,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198533009251500035,POI Add (Unspecified),Staroždánická hospůdka,"
[poi_rap_missing_fsm] Number of principally matching places = 0; No exact place match established; Can only trigger web research for US Missing POI RAP todos; Stop auto-processing of todo here",Completion Reason POI - POI Added,Approved,,Rejected,Research And Comments Error - Insufficient Comments Provided | Research And Comments Error - Invalid Decision To Trust The Customer | Field Phone Number Error - Missing Main Number,"
O víkendu (pátek - neděle) vaříme. Otevírací doba je proměnlivá, vždy se mění na Mapy.cz. Možnost zamluvení salónku na oslavy.",Name | Geocode | Phone | Hours | Modern Category | Comment | New POI,Name | Address | Geocode | Hours | Modern Category | Category | Vendor Contributions | Phone,N/A,Insufficient Comments Provided | Invalid Decision To Trust The Customer,Missing Main Number,No,N/A,No,Alexander,06/05/2025,Yes,No,No,"Editor trusted customer in creating the POI when they did not need to. L1 missed this, but was caught by L2. L2 rejects on Insufficient Comments Provided, Missing Main Number, Invalid Decision To Trust The Customer.

L2 was able to verify all POI information through primary and supplementary indicators without the need for a phone call. ","
Offline QA QC Rejected ticket! New POI added! 1 ""Removed"" Name suggestions present! 1 ""Removed"" Phone suggestions present! Unable to determine field applicability of customer comment present!",,No,0,1,0
&lt;br&gt;198531206253379584,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198531206253379584,POI Change Details (Unspecified),Department of Budget and Management - Procurement Service Main Office,"
[pafe_processor_todo_hours] Setting to UNREVIEWED because todo has both photo and comment",Rejection Reason POI - Policy Violation,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
The jonkler",Hours | Comment,,N/A,Insufficient Comments Provided,,No,No,Yes,Elvis,,,,,,"
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!",,,0,1,0
&lt;br&gt;189524367863971843,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/189524367863971843,POI Change Details (Unspecified),Banco Sabadell,"
[pafe_processor_todo_hours] Setting to UNREVIEWED because feature is closed",Rejection Reason POI - Not Enough Information,Rejected,Research And Comments Error - Insufficient Comments Provided,Rejected,,"
Банк открыт и работает",Hours | Comment,,N/A,Insufficient Comments Provided,,No,No,Yes,William,06/05/2025,Yes,No,No,procedural marking.,"
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!",auto skip.,No,0,1,1
&lt;br&gt;198531830835577447,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198531830835577447,POI Change Details (Unspecified),โจ๊กหมู,"
[pafe_processor_todo_hours] Todo has reached minimum lifespan in NEEDS_TRIAGE status",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,Rejected,,"

",Hours,Hours,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,Josh,06/06/2025,Yes,No,No,"no clear indicators, language difficulty, judgement call made, QC lenient with the edit but marked for RCC snippet when no customer comment","
Offline QC Rejected ticket!","Edits made to all other fields QC marked?: note the edit made was before QC so this ought to be no, though no attribute errors should remain on the POI too then because only procedural error",Yes,1,0,1
&lt;br&gt;180517056385384448,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/180517056385384448,POI Change Details (Unspecified),A4,"
Jana Focus curation |
Verified via Official Website | Link: https://www.cph.dk/en |
listed in airport website |
geocode of place poi is correct |
no indicators found with customer suggested geocode |
REJECT: Not Enough Information - Customer didn't provide enough information |",Rejection Reason POI - Not Enough Information,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
Dubai",Address | Geocode | Comment,,N/A,Insufficient Comments Provided,,No,No,Yes,Alexander,06/05/2025,Yes,No,No,Ticket was escalated to Venues project. Editor working on that project upon submission failed to include RCG snippets. L1 rejected on these grounds and the editor accepted. ,"
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!",Outside of scope? Venues project ticket.,Unsure,0,1,1
&lt;br&gt;185020495238793925,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/185020495238793925,POI Add (Unspecified),CHD Musicteam,"
Processing without call as per exceptional instructions |
Moved ToDo to existing record in nearby places |
Verified via Official Website | Link: http://www.chd-musicteam.de/index.html | https://www.facebook.com/chdmusicteam/ |
Verified via 3rd Party Sources: News/Wikipedia/Internet searches | Link: https://onlinestreet.de/poi/aWJXR1VMaTBrVzAxZUdHamdWSjNzUT09 | https://www.findglocal.com/DE/Lemgo/257280664315865/CHD-Musicteam |
updated the poi |
Trusted the Customer | Note: (REQUIRED - explanation for why) 
Approved the hours is valid for business and trusted the customer and updated |
Sunday
Closed
Monday
7:00 am–6:00 pm
Tuesday
7:00 am–6:00 pm
Wednesday
7:00 am–6:00 pm
Thursday
7:00 am–6:00 pm
Friday
7:00 am–6:00 pm
Saturday
Closed |
Complete |",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"

",Name | URL | Geocode | Phone | Hours | Modern Category | New POI,URL | Hours,N/A,Insufficient Comments Provided,,No,N/A,Yes,Elvis,,,,,,"
Offline QC Rejected ticket! Editor moved ToDo from no POI! 1 ""Removed"" Name suggestions present! 1 ""Removed"" Phone suggestions present!",,,0,1,0
&lt;br&gt;198532906551869440,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/198532906551869440,POI Change Details (Unspecified),Stop N Go Wings & Deli,"
[pafe_processor_todo_hours] Setting to UNREVIEWED because todo has comment",Completion Reason POI - POI Changed,Rejected,Research And Comments Error - Insufficient Comments Provided,,,"
Please change hours Tuesday-Friday 11:30-9:00 
Monday and Sunday Closed. 
We had no business at all . People think we closed today. Please Please Please 
Change hours like above right way .
Please as soon as as possible.",Hours | Comment,Hours,N/A,Insufficient Comments Provided,,Yes,Yes,Yes,William,06/04/2025,Yes,No,No,just a procedural marking.,"
Offline QC Rejected ticket! Unable to determine field applicability of customer comment present!",should skip since its a procedural marking.,No,1,0,1
&lt;br&gt;194027386232111104,Insufficient Comments Provided,https://apollo.geo.apple.com/tickets/kittyhawk-sig/194027386232111104,POI Change Details (Unspecified),La Calle Sèche,"
Curated as per the Focused Curation Guidelines |
Verified via Official Website | Link: 
https://www.facebook.com/LaCaleSecheArzal/
Name Updated/Added /Corrected/Edited",Completion Reason POI - POI Changed,Rejected,Field Closure Hours Error - Incorrectly Open | Field Clone Error - Failing To Clone A POI | Research And Comments Error - Insufficient Comments Provided,Rejected,,"

",Name,Clone POI | Closures | Name | URL | Address | Geocode | Phone | Hours | Modern Category,N/A,Insufficient Comments Provided,Incorrectly Open | Failing To Clone A POI,Yes,Yes,Yes,Josh,06/06/2025,Yes,No,No,customer referring to a diff POI needed to clone and close,"
Offline QC Rejected ticket! 1 ""Removed"" Name suggestions present! 76653295202 edited not attached to ticket! 36402034265554944 edited not attached to ticket! Editor cloned POI per edited NBP! Considering as New POI edit.",Could get Clone POI edit and check for markings?,Done,1,0,1
